policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,post_event_payment_holiday,lapse_next_3m,_event_month_index
34,2023-07,48,184,268.83,39365.12,D,0,0,0,0,0,0
35,2022-08,63,49,247.96,41104.52,B,1,0,1,0,0,0
35,2022-09,63,50,240.3,38743.35,B,1,0,1,0,0,0
35,2022-10,63,51,242.29,39584.26,B,1,0,1,0,0,0
35,2022-11,63,52,247.7,41583.48,B,1,0,1,0,0,0
35,2022-12,63,53,243.12,40269.95,B,1,0,1,0,0,0
35,2023-01,63,54,242.78,40348.99,B,1,0,1,0,0,0
35,2023-02,63,55,242.42,40389.27,B,1,0,1,0,0,0
35,2023-03,63,56,241.87,40333.13,B,1,0,1,0,0,0
35,2023-04,63,57,254.87,39943.35,B,1,0,1,0,0,0
35,2023-05,63,58,260.07,41625.59,B,1,0,1,0,0,0
35,2023-06,63,59,259.22,41362.14,B,1,0,1,0,0,0
35,2023-07,63,60,254.21,39761.98,B,1,0,1,0,0,0
36,2022-08,49,130,140.82,22669.3,B,0,0,0,0,0,0
36,2022-09,49,131,145.3,24230.28,B,0,0,0,0,0,0
36,2022-10,49,132,142.91,23555.35,B,0,0,0,0,0,0
36,2022-11,49,133,143.69,23935.53,B,0,0,0,0,0,0
36,2022-12,49,134,144.26,24246.72,B,0,0,0,0,0,0
36,2023-01,49,135,142.93,23916.89,B,0,0,0,0,0,0
36,2023-02,49,136,139.56,22886.32,B,0,0,0,0,0,0
36,2023-03,49,137,142.61,23979.53,B,0,0,0,0,0,0
36,2023-04,49,138,153.34,24714.61,B,0,0,0,0,0,0
36,2023-05,49,139,153.21,24699.49,B,0,0,0,0,0,0
36,2023-06,49,140,149.71,23601.72,B,0,0,0,0,0,0
36,2023-07,49,141,147.89,23015.86,B,0,0,0,0,0,0
37,2022-08,37,92,40.32,7262.81,C,0,0,0,0,0,0
37,2022-09,37,93,40.32,7292.48,C,0,0,0,0,0,0
37,2022-10,37,94,40.87,7526.36,C,0,0,0,0,0,0
37,2022-11,37,95,40.29,7353.15,C,0,0,0,0,0,0
37,2022-12,37,96,40.24,7370.18,C,0,0,0,0,0,0
37,2023-01,37,97,39.57,7157.97,C,0,0,0,0,0,0
37,2023-02,37,98,40.36,7480.79,C,0,0,0,0,0,0
37,2023-03,37,99,40.54,7570.32,C,0,0,0,0,0,0
37,2023-04,37,100,42.31,7355.38,C,0,0,0,0,0,0
37,2023-05,37,101,41.94,7233.32,C,0,0,0,0,0,0
37,2023-06,37,102,42.79,7531.41,C,0,0,0,0,0,0
37,2023-07,37,103,42.71,7499.84,C,0,0,0,0,0,0
38,2022-08,36,171,196.85,31131.82,D,0,0,4,0,0,0
38,2022-09,36,172,194.38,30476.09,D,0,0,4,0,0,0
38,2022-10,36,173,194.44,30638.08,D,0,0,4,0,0,0
38,2022-11,36,174,194.96,30959.72,D,0,0,4,0,0,0
38,2022-12,36,175,194.34,30920.24,D,0,0,4,0,0,0
38,2023-01,36,176,191.28,30093.13,D,0,0,4,0,0,0
38,2023-02,36,177,190.97,30117.55,D,0,0,4,0,0,0
38,2023-03,36,178,194.2,31243.87,D,0,0,4,0,0,0
38,2023-04,36,179,202.42,30275.39,D,0,0,4,0,0,0
38,2023-05,36,180,205.45,31219.74,D,0,0,4,0,0,0
38,2023-06,36,181,205.07,31108.83,D,0,0,4,0,0,0
38,2023-07,36,182,201.62,30056.04,D,0,0,4,0,0,0
39,2022-08,68,23,132.68,23302.1,A,1,0,1,1,1,-1
39,2022-09,68,24,131.21,22884.85,A,1,0,1,0,0,1
39,2022-10,68,25,127.81,21814.08,A,1,0,1,0,0,1
39,2022-11,68,26,130.98,23031.01,A,1,0,1,0,0,1
39,2022-12,68,27,130.59,23012.22,A,1,0,1,0,0,1
39,2023-01,68,28,129.51,22739.97,A,1,0,1,0,0,1
39,2023-02,68,29,127.43,22103.69,A,1,0,1,0,0,1
39,2023-03,68,30,130.82,23363.29,A,1,0,1,0,0,1
39,2023-04,68,31,134.88,22155.42,A,1,0,1,0,0,1
39,2023-05,68,32,135.0,22222.23,A,1,0,1,0,0,1
39,2023-06,68,33,136.08,22580.23,A,1,0,1,0,0,1
39,2023-07,68,34,135.38,22334.79,A,1,0,1,0,0,1
40,2022-08,72,59,98.99,16145.96,B,1,0,1,0,0,0
40,2022-09,72,60,101.27,16957.66,B,1,0,1,0,0,0
40,2022-10,72,61,101.84,17225.81,B,1,0,1,0,0,0
40,2022-11,72,62,99.98,16696.93,B,1,0,1,0,0,0
40,2022-12,72,63,97.86,16077.85,B,1,0,1,0,0,0
40,2023-01,72,64,99.11,16568.84,B,1,0,1,0,0,0
40,2023-02,72,65,99.03,16608.51,B,1,0,1,0,0,0
40,2023-03,72,66,98.88,16612.93,B,1,0,1,0,0,0
40,2023-04,72,67,103.3,16170.13,B,1,0,1,0,0,0
40,2023-05,72,68,103.9,16375.54,B,1,0,1,0,0,0
40,2023-06,72,69,101.25,15545.8,B,1,0,1,0,0,0
40,2023-07,72,70,102.89,16052.85,B,1,0,1,0,0,0
41,2022-08,65,121,222.68,36458.03,B,0,0,1,0,0,0
41,2022-09,65,122,223.51,36873.62,B,0,0,1,0,0,0
41,2022-10,65,123,226.74,38114.58,B,0,0,1,0,0,0
41,2022-11,65,124,223.12,37106.67,B,0,0,1,0,0,0
41,2022-12,65,125,219.11,35961.7,B,0,0,1,0,0,0
41,2023-01,65,126,223.64,37645.2,B,0,0,1,0,0,0
41,2023-02,65,127,221.73,37155.8,B,0,0,1,0,0,0
41,2023-03,65,128,218.9,36327.3,B,0,0,1,0,0,0
41,2023-04,65,129,234.24,37101.05,B,0,0,1,0,0,0
41,2023-05,65,130,232.42,36569.3,B,0,0,1,0,0,0
41,2023-06,65,131,231.59,36311.92,B,0,0,1,0,0,0
41,2023-07,65,132,231.85,36371.36,B,0,0,1,0,0,0
42,2022-08,73,130,173.17,27009.1,D,0,0,0,1,1,-1
42,2022-09,73,131,173.06,27078.71,D,0,0,0,0,0,1
42,2022-10,73,132,173.02,27194.14,D,0,0,0,0,0,1
42,2022-11,73,133,171.47,26844.06,D,0,0,0,0,0,1
42,2022-12,73,134,173.51,27628.9,D,0,0,0,0,0,1
42,2023-01,73,135,175.18,28291.02,D,0,0,0,0,0,1
42,2023-02,73,136,173.01,27711.39,D,0,0,0,0,0,1
42,2023-03,73,137,173.67,28007.62,D,0,0,0,0,0,1
42,2023-04,73,138,181.97,27429.1,D,0,0,0,0,0,1
42,2023-05,73,139,183.8,28007.54,D,0,0,0,0,0,1
42,2023-06,73,140,182.01,27473.52,D,0,0,0,0,0,1
42,2023-07,73,141,179.79,26792.78,D,0,0,0,0,0,1
43,2022-08,24,147,365.69,52770.33,B,0,1,1,0,0,0
43,2022-09,24,148,367.35,53458.98,B,0,1,1,0,0,0
43,2022-10,24,149,363.04,52453.16,B,0,1,1,0,0,0
43,2022-11,24,150,369.95,54749.22,B,0,1,1,0,0,0
43,2022-12,24,151,364.25,53350.06,B,0,1,1,0,0,0
43,2023-01,24,152,368.83,54953.91,B,0,1,1,0,0,0
43,2023-02,24,153,364.93,54020.19,B,0,1,1,0,0,0
43,2023-03,24,154,364.34,54014.23,B,0,1,1,0,0,0
43,2023-04,24,155,388.05,54643.12,B,0,1,1,0,0,0
43,2023-05,24,156,376.48,51479.89,B,0,1,1,0,0,0
43,2023-06,24,157,383.33,53397.25,B,0,1,1,0,0,0
43,2023-07,24,158,378.36,51981.86,B,0,1,1,0,0,0
44,2022-08,58,45,58.4,10209.45,A,1,0,0,0,0,0
44,2022-09,58,46,56.54,9604.34,A,1,0,0,0,0,0
44,2022-10,58,47,57.51,9985.87,A,1,0,0,0,0,0
44,2022-11,58,48,57.09,9893.22,A,1,0,0,0,0,0
44,2022-12,58,49,57.31,10018.43,A,1,0,0,0,0,0
44,2023-01,58,50,57.25,10044.25,A,1,0,0,0,0,0
44,2023-02,58,51,56.83,9940.31,A,1,0,0,0,0,0
44,2023-03,58,52,56.12,9721.32,A,1,0,0,0,0,0
44,2023-04,58,53,60.01,9913.6,A,1,0,0,0,0,0
44,2023-05,58,54,59.02,9598.16,A,1,0,0,0,0,0
44,2023-06,58,55,59.94,9904.37,A,1,0,0,0,0,0
44,2023-07,58,56,60.06,9937.44,A,1,0,0,0,0,0
45,2022-08,72,14,57.35,10491.01,C,0,0,0,0,1,-1
45,2022-09,72,15,57.59,10618.83,C,0,0,0,1,1,-1
45,2022-10,72,16,57.39,10594.7,C,0,0,0,1,1,-1
45,2022-11,72,17,57.04,10519.88,C,0,0,0,0,0,3
45,2022-12,72,18,56.71,10454.85,C,0,0,0,0,0,3
45,2023-01,72,19,56.29,10348.76,C,0,0,0,0,0,3
45,2023-02,72,20,55.47,10087.28,C,0,0,0,0,0,3
45,2023-03,72,21,55.23,10029.91,C,0,0,0,0,0,3
45,2023-04,72,22,58.68,10099.77,C,0,0,0,0,0,3
45,2023-05,72,23,58.57,10075.58,C,0,0,0,0,0,3
45,2023-06,72,24,60.0,10574.14,C,0,0,0,0,0,3
45,2023-07,72,25,59.68,10455.1,C,0,0,0,0,0,3
46,2022-08,28,152,61.38,11046.67,C,0,0,0,0,1,-1
46,2022-09,28,153,61.86,11263.66,C,0,0,0,1,1,-1
46,2022-10,28,154,62.25,11461.05,C,0,0,0,1,1,-1
46,2022-11,28,155,60.47,10864.6,C,0,0,0,0,0,3
46,2022-12,28,156,61.33,11238.93,C,0,0,0,0,0,3
46,2023-01,28,157,61.51,11358.01,C,0,0,0,0,0,3
46,2023-02,28,158,62.55,11788.93,C,0,0,0,0,0,3
46,2023-03,28,159,61.67,11499.3,C,0,0,0,0,0,3
46,2023-04,28,160,65.08,11422.23,C,0,0,0,0,0,3
46,2023-05,28,161,65.55,11597.69,C,0,0,0,0,0,3
46,2023-06,28,162,63.88,11019.37,C,0,0,0,0,0,3
46,2023-07,28,163,64.54,11240.03,C,0,0,0,0,0,3
47,2022-08,42,16,101.53,17621.24,A,1,0,0,0,0,0
47,2022-09,42,17,99.47,16979.27,A,1,0,0,0,0,0
47,2022-10,42,18,99.74,17152.34,A,1,0,0,0,0,0
47,2022-11,42,19,102.0,18027.39,A,1,0,0,0,0,0
47,2022-12,42,20,99.98,17414.44,A,1,0,0,0,0,0
47,2023-01,42,21,100.42,17651.03,A,1,0,0,0,0,0
47,2023-02,42,22,101.18,17987.96,A,1,0,0,0,0,0
47,2023-03,42,23,99.27,17371.85,A,1,0,0,0,0,0
47,2023-04,42,24,105.33,17443.36,A,1,0,0,0,0,0
47,2023-05,42,25,102.96,16679.51,A,1,0,0,0,0,0
47,2023-06,42,26,104.86,17308.6,A,1,0,0,0,0,0
47,2023-07,42,27,104.12,17054.53,A,1,0,0,0,0,0
48,2022-08,30,125,286.23,45363.75,D,1,0,1,0,0,0
48,2022-09,30,126,281.0,43894.4,D,1,0,1,0,0,0
48,2022-10,30,127,283.74,44967.78,D,1,0,1,0,0,0
48,2022-11,30,128,276.91,43036.63,D,1,0,1,0,0,0
48,2022-12,30,129,276.87,43245.44,D,1,0,1,0,0,0
48,2023-01,30,130,283.06,45421.79,D,1,0,1,0,0,0
48,2023-02,30,131,277.05,43687.36,D,1,0,1,0,0,0
48,2023-03,30,132,278.19,44191.95,D,1,0,1,0,0,0
48,2023-04,30,133,290.49,42964.05,D,1,0,1,0,0,0
48,2023-05,30,134,292.3,43559.79,D,1,0,1,0,0,0
48,2023-06,30,135,292.19,43534.32,D,1,0,1,0,0,0
48,2023-07,30,136,295.54,44512.75,D,1,0,1,0,0,0
49,2022-08,60,83,84.9,14595.46,A,1,0,1,0,0,0
49,2022-09,60,84,85.82,14970.3,A,1,0,1,0,0,0
49,2022-10,60,85,83.62,14276.35,A,1,0,1,0,0,0
49,2022-11,60,86,84.28,14580.6,A,1,0,1,0,0,0
49,2022-12,60,87,85.75,15168.34,A,1,0,1,0,0,0
49,2023-01,60,88,83.84,14571.42,A,1,0,1,0,0,0
49,2023-02,60,89,84.02,14693.56,A,1,0,1,0,0,0
49,2023-03,60,90,84.86,15035.7,A,1,0,1,0,0,0
49,2023-04,60,91,87.91,14389.62,A,1,0,1,0,0,0
49,2023-05,60,92,87.34,14217.58,A,1,0,1,0,0,0
49,2023-06,60,93,88.28,14530.99,A,1,0,1,0,0,0
49,2023-07,60,94,88.36,14548.51,A,1,0,1,0,0,0
50,2022-08,39,8,81.56,14764.91,C,0,0,2,0,0,0
50,2022-09,39,9,80.78,14539.85,C,0,0,2,0,0,0
50,2022-10,39,10,81.86,15004.5,C,0,0,2,0,0,0
50,2022-11,39,11,82.8,15422.44,C,0,0,2,0,0,0
50,2022-12,39,12,82.21,15285.96,C,0,0,2,0,0,0
50,2023-01,39,13,82.53,15475.61,C,0,0,2,0,0,0
50,2023-02,39,14,79.89,14562.58,C,0,0,2,0,0,0
50,2023-03,39,15,80.63,14879.77,C,0,0,2,0,0,0
50,2023-04,39,16,85.75,15012.46,C,0,0,2,0,0,0
50,2023-05,39,17,84.94,14743.79,C,0,0,2,0,0,0
50,2023-06,39,18,83.93,14397.29,C,0,0,2,0,0,0
50,2023-07,39,19,84.02,14419.53,C,0,0,2,0,0,0
51,2022-08,25,165,148.58,24093.18,B,0,0,3,0,0,0
51,2022-09,25,166,150.64,24863.39,B,0,0,3,0,0,0
51,2022-10,25,167,147.67,24000.64,B,0,0,3,0,0,0
51,2022-11,25,168,151.89,25523.23,B,0,0,3,0,0,0
51,2022-12,25,169,151.79,25618.88,B,0,0,3,0,0,0
51,2023-01,25,170,148.39,24603.29,B,0,0,3,0,0,0
51,2023-02,25,171,147.75,24490.39,B,0,0,3,0,0,0
51,2023-03,25,172,148.26,24739.2,B,0,0,3,0,0,0
51,2023-04,25,173,157.13,24783.57,B,0,0,3,0,0,0
51,2023-05,25,174,155.56,24315.97,B,0,0,3,0,0,0
51,2023-06,25,175,157.29,24863.18,B,0,0,3,0,0,0
51,2023-07,25,176,156.95,24743.12,B,0,0,3,0,0,0
52,2022-08,46,175,168.78,30696.93,C,0,0,0,0,0,0
52,2022-09,46,176,168.46,30698.56,C,0,0,0,0,0,0
52,2022-10,46,177,168.0,30675.71,C,0,0,0,0,0,0
52,2022-11,46,178,166.44,30262.89,C,0,0,0,0,0,0
52,2022-12,46,179,165.38,30028.25,C,0,0,0,0,0,0
52,2023-01,46,180,166.74,30672.71,C,0,0,0,0,0,0
52,2023-02,46,181,169.1,31668.66,C,0,0,0,0,0,0
52,2023-03,46,182,163.66,29755.32,C,0,0,0,0,0,0
52,2023-04,46,183,173.46,29812.87,C,0,0,0,0,0,0
52,2023-05,46,184,176.88,31039.06,C,0,0,0,0,0,0
52,2023-06,46,185,175.87,30691.39,C,0,0,0,0,0,0
52,2023-07,46,186,177.31,31173.0,C,0,0,0,0,0,0
53,2022-08,35,62,40.09,6611.27,B,1,0,1,0,0,0
53,2022-09,35,63,40.13,6653.21,B,1,0,1,0,0,0
53,2022-10,35,64,39.56,6494.96,B,1,0,1,0,0,0
53,2022-11,35,65,39.95,6657.29,B,1,0,1,0,0,0
53,2022-12,35,66,40.04,6722.29,B,1,0,1,0,0,0
53,2023-01,35,67,39.66,6625.65,B,1,0,1,0,0,0
53,2023-02,35,68,40.01,6770.24,B,1,0,1,0,0,0
53,2023-03,35,69,39.05,6469.9,B,1,0,1,0,0,0
53,2023-04,35,70,42.24,6751.9,B,1,0,1,0,0,0
53,2023-05,35,71,41.27,6451.55,B,1,0,1,0,0,0
53,2023-06,35,72,41.7,6589.63,B,1,0,1,0,0,0
53,2023-07,35,73,41.5,6520.41,B,1,0,1,0,0,0
54,2022-08,71,116,212.75,32970.73,D,1,0,3,0,0,0
54,2022-09,71,117,215.95,34105.55,D,1,0,3,0,0,0
54,2022-10,71,118,217.64,34799.83,D,1,0,3,0,0,0
54,2022-11,71,119,214.01,33826.28,D,1,0,3,0,0,0
54,2022-12,71,120,214.11,34029.96,D,1,0,3,0,0,0
54,2023-01,71,121,215.33,34579.56,D,1,0,3,0,0,0
54,2023-02,71,122,213.09,34004.09,D,1,0,3,0,0,0
54,2023-03,71,123,210.78,33371.25,D,1,0,3,0,0,0
54,2023-04,71,124,219.02,32119.53,D,1,0,3,0,0,0
54,2023-05,71,125,220.14,32494.07,D,1,0,3,0,0,0
54,2023-06,71,126,220.37,32571.36,D,1,0,3,0,0,0
54,2023-07,71,127,224.48,33781.83,D,1,0,3,0,0,0
55,2022-08,30,129,79.0,14226.5,C,1,0,0,1,1,-1
55,2022-09,30,130,78.25,14007.07,C,1,0,0,0,0,1
55,2022-10,30,131,79.96,14699.03,C,1,0,0,0,0,1
55,2022-11,30,132,79.37,14557.96,C,1,0,0,0,0,1
55,2022-12,30,133,79.36,14627.97,C,1,0,0,0,0,1
55,2023-01,30,134,78.37,14331.88,C,1,0,0,0,0,1
55,2023-02,30,135,78.55,14457.34,C,1,0,0,0,0,1
55,2023-03,30,136,78.63,14531.09,C,1,0,0,0,0,1
55,2023-04,30,137,81.82,14031.76,C,1,0,0,0,0,1
55,2023-05,30,138,81.63,13981.86,C,1,0,0,0,0,1
55,2023-06,30,139,83.16,14516.44,C,1,0,0,0,0,1
55,2023-07,30,140,80.83,13696.48,C,1,0,0,0,0,1
56,2022-08,47,87,119.13,19199.56,C,1,1,0,0,0,0
56,2022-09,47,88,118.76,19156.09,C,1,1,0,0,0,0
56,2022-10,47,89,116.71,18585.29,C,1,1,0,0,0,0
56,2022-11,47,90,118.25,19180.97,C,1,1,0,0,0,0
56,2022-12,47,91,118.53,19369.87,C,1,1,0,0,0,0
56,2023-01,47,92,116.89,18924.73,C,1,1,0,0,0,0
56,2023-02,47,93,116.86,18993.76,C,1,1,0,0,0,0
56,2023-03,47,94,116.46,18921.66,C,1,1,0,0,0,0
56,2023-04,47,95,122.9,18794.22,C,1,1,0,0,0,0
56,2023-05,47,96,124.23,19224.76,C,1,1,0,0,0,0
56,2023-06,47,97,124.01,19160.35,C,1,1,0,0,0,0
56,2023-07,47,98,121.56,18394.8,C,1,1,0,0,0,0
57,2022-08,74,71,227.54,41842.02,C,0,0,0,1,1,-1
57,2022-09,74,72,227.14,41855.9,C,0,0,0,1,1,-1
57,2022-10,74,73,224.66,41147.24,C,0,0,0,0,0,2
57,2022-11,74,74,228.44,42742.99,C,0,0,0,0,0,2
57,2022-12,74,75,222.62,40819.54,C,0,0,0,0,0,2
57,2023-01,74,76,222.44,40945.1,C,0,0,0,0,0,2
57,2023-02,74,77,221.15,40635.77,C,0,0,0,0,0,2
57,2023-03,74,78,218.41,39751.17,C,0,0,0,0,0,2
57,2023-04,74,79,232.98,40347.78,C,0,0,0,0,0,2
57,2023-05,74,80,232.59,40256.83,C,0,0,0,0,0,2
57,2023-06,74,81,227.75,38584.37,C,0,0,0,0,0,2
57,2023-07,74,82,231.07,39713.64,C,0,0,0,0,0,2
58,2022-08,23,138,113.9,18576.89,C,0,1,3,0,0,0
58,2022-09,23,139,112.62,18236.63,C,0,1,3,0,0,0
58,2022-10,23,140,111.0,17800.28,C,0,1,3,0,0,0
58,2022-11,23,141,112.56,18397.36,C,0,1,3,0,0,0
58,2022-12,23,142,110.26,17741.18,C,0,1,3,0,0,0
58,2023-01,23,143,111.5,18231.51,C,0,1,3,0,0,0
58,2023-02,23,144,110.43,17955.06,C,0,1,3,0,0,0
58,2023-03,23,145,108.65,17428.49,C,0,1,3,0,0,0
58,2023-04,23,146,118.59,18524.17,C,0,1,3,0,0,0
58,2023-05,23,147,116.28,17830.65,C,0,1,3,0,0,0
58,2023-06,23,148,117.04,18068.32,C,0,1,3,0,0,0
58,2023-07,23,149,117.23,18115.11,C,0,1,3,0,0,0
59,2022-08,41,63,54.56,9491.95,A,0,0,3,0,0,0
59,2022-09,41,64,54.13,9380.25,A,0,0,3,0,0,0
59,2022-10,41,65,54.19,9443.58,A,0,0,3,0,0,0
59,2022-11,41,66,53.69,9320.6,A,0,0,3,0,0,0
59,2022-12,41,67,55.09,9856.88,A,0,0,3,0,0,0
59,2023-01,41,68,53.65,9396.63,A,0,0,3,0,0,0
59,2023-02,41,69,53.24,9291.7,A,0,0,3,0,0,0
59,2023-03,41,70,54.38,9719.89,A,0,0,3,0,0,0
59,2023-04,41,71,56.79,9456.86,A,0,0,3,0,0,0
59,2023-05,41,72,56.59,9402.59,A,0,0,3,0,0,0
59,2023-06,41,73,57.53,9715.12,A,0,0,3,0,0,0
59,2023-07,41,74,56.4,9334.54,A,0,0,3,0,0,0
60,2022-08,49,71,59.23,9855.87,B,0,0,1,0,0,0
60,2022-09,49,72,58.87,9774.02,B,0,0,1,0,0,0
60,2022-10,49,73,58.29,9628.28,B,0,0,1,0,0,0
60,2022-11,49,74,59.01,9916.09,B,0,0,1,0,0,0
60,2022-12,49,75,58.32,9737.5,B,0,0,1,0,0,0
60,2023-01,49,76,57.75,9593.75,B,0,0,1,0,0,0
60,2023-02,49,77,57.57,9572.95,B,0,0,1,0,0,0
60,2023-03,49,78,57.82,9685.53,B,0,0,1,0,0,0
60,2023-04,49,79,61.31,9711.58,B,0,0,1,0,0,0
60,2023-05,49,80,61.32,9726.98,B,0,0,1,0,0,0
60,2023-06,49,81,60.15,9358.75,B,0,0,1,0,0,0
60,2023-07,49,82,60.82,9563.28,B,0,0,1,0,0,0
61,2022-08,68,20,140.9,19310.6,D,1,1,1,0,0,0
61,2022-09,68,21,140.84,19371.15,D,1,1,1,0,0,0
61,2022-10,68,22,140.09,19251.89,D,1,1,1,0,0,0
61,2022-11,68,23,142.07,19905.28,D,1,1,1,0,0,0
61,2022-12,68,24,143.43,20389.23,D,1,1,1,0,0,0
61,2023-01,68,25,138.83,19188.52,D,1,1,1,0,0,0
61,2023-02,68,26,142.21,20222.87,D,1,1,1,0,0,0
61,2023-03,68,27,141.58,20106.87,D,1,1,1,0,0,0
61,2023-04,68,28,148.65,19768.91,D,1,1,1,0,0,0
61,2023-05,68,29,149.61,20045.83,D,1,1,1,0,0,0
61,2023-06,68,30,149.45,20006.24,D,1,1,1,0,0,0
61,2023-07,68,31,148.7,19796.4,D,1,1,1,0,0,0
62,2022-08,28,17,98.76,17090.69,A,1,0,0,0,0,0
62,2022-09,28,18,97.72,16798.24,A,1,0,0,0,0,0
62,2022-10,28,19,95.83,16219.39,A,1,0,0,0,0,0
62,2022-11,28,20,98.11,17099.79,A,1,0,0,0,0,0
62,2022-12,28,21,97.4,16939.58,A,1,0,0,0,0,0
62,2023-01,28,22,95.7,16421.58,A,1,0,0,0,0,0
62,2023-02,28,23,96.72,16849.66,A,1,0,0,0,0,0
62,2023-03,28,24,97.72,17251.86,A,1,0,0,0,0,0
62,2023-04,28,25,102.47,16921.6,A,1,0,0,0,0,0
62,2023-05,28,26,103.73,17356.84,A,1,0,0,0,0,0
62,2023-06,28,27,102.53,16961.1,A,1,0,0,0,0,0
62,2023-07,28,28,102.45,16924.92,A,1,0,0,0,0,0
63,2022-08,65,63,127.91,20414.65,C,0,1,2,1,1,-1
63,2022-09,65,64,127.67,20415.84,C,0,1,2,0,0,1
63,2022-10,65,65,128.12,20659.79,C,0,1,2,0,0,1
63,2022-11,65,66,130.42,21511.79,C,0,1,2,0,0,1
63,2022-12,65,67,125.38,19979.94,C,0,1,2,0,0,1
63,2023-01,65,68,126.58,20465.56,C,0,1,2,0,0,1
63,2023-02,65,69,128.16,21065.4,C,0,1,2,0,0,1
63,2023-03,65,70,128.34,21190.9,C,0,1,2,0,0,1
63,2023-04,65,71,135.19,20970.81,C,0,1,2,0,0,1
63,2023-05,65,72,132.78,20251.41,C,0,1,2,0,0,1
63,2023-06,65,73,133.52,20483.41,C,0,1,2,0,0,1
63,2023-07,65,74,132.42,20134.0,C,0,1,2,0,0,1
64,2022-08,29,81,104.05,16210.59,D,0,0,0,0,0,0
64,2022-09,29,82,103.35,16055.55,D,0,0,0,0,0,0
64,2022-10,29,83,104.6,16523.64,D,0,0,0,0,0,0
64,2022-11,29,84,102.98,16097.3,D,0,0,0,0,0,0
64,2022-12,29,85,103.53,16354.25,D,0,0,0,0,0,0
64,2023-01,29,86,104.06,16600.05,D,0,0,0,0,0,0
64,2023-02,29,87,101.96,15998.44,D,0,0,0,0,0,0
64,2023-03,29,88,104.05,16715.78,D,0,0,0,0,0,0
64,2023-04,29,89,109.33,16461.74,D,0,0,0,0,0,0
64,2023-05,29,90,106.88,15742.66,D,0,0,0,0,0,0
64,2023-06,29,91,108.66,16280.73,D,0,0,0,0,0,0
64,2023-07,29,92,111.07,16991.16,D,0,0,0,0,0,0
65,2022-08,68,109,217.49,37694.81,A,1,0,1,0,0,0
65,2022-09,68,110,216.17,37384.03,A,1,0,1,0,0,0
65,2022-10,68,111,216.06,37521.88,A,1,0,1,0,0,0
65,2022-11,68,112,218.99,38736.91,A,1,0,1,0,0,0
65,2022-12,68,113,216.74,38144.96,A,1,0,1,0,0,0
65,2023-01,68,114,221.55,40006.92,A,1,0,1,0,0,0
65,2023-02,68,115,214.37,37643.92,A,1,0,1,0,0,0
65,2023-03,68,116,213.15,37335.03,A,1,0,1,0,0,0
65,2023-04,68,117,224.06,36792.98,A,1,0,1,0,0,0
65,2023-05,68,118,225.04,37159.51,A,1,0,1,0,0,0
65,2023-06,68,119,226.16,37535.57,A,1,0,1,0,0,0
65,2023-07,68,120,224.0,36799.56,A,1,0,1,0,0,0
66,2022-08,56,94,127.67,20693.51,C,1,1,0,0,0,0
66,2022-09,56,95,125.16,19963.59,C,1,1,0,0,0,0
66,2022-10,56,96,125.9,20298.69,C,1,1,0,0,0,0
66,2022-11,56,97,125.14,20155.85,C,1,1,0,0,0,0
66,2022-12,56,98,126.53,20712.31,C,1,1,0,0,0,0
66,2023-01,56,99,125.49,20468.72,C,1,1,0,0,0,0
66,2023-02,56,100,126.23,20794.73,C,1,1,0,0,0,0
66,2023-03,56,101,125.46,20606.74,C,1,1,0,0,0,0
66,2023-04,56,102,132.46,20487.02,C,1,1,0,0,0,0
66,2023-05,56,103,130.85,20012.8,C,1,1,0,0,0,0
66,2023-06,56,104,132.69,20583.23,C,1,1,0,0,0,0
66,2023-07,56,105,130.96,20036.99,C,1,1,0,0,0,0
67,2022-08,35,165,50.13,8159.39,B,1,0,1,0,0,0
67,2022-09,35,166,50.55,8327.0,B,1,0,1,0,0,0
67,2022-10,35,167,50.58,8378.89,B,1,0,1,0,0,0
67,2022-11,35,168,51.05,8577.22,B,1,0,1,0,0,0
67,2022-12,35,169,50.1,8305.2,B,1,0,1,0,0,0
67,2023-01,35,170,49.62,8184.23,B,1,0,1,0,0,0
67,2023-02,35,171,50.81,8613.15,B,1,0,1,0,0,0
67,2023-03,35,172,50.14,8416.24,B,1,0,1,0,0,0
67,2023-04,35,173,53.24,8464.29,B,1,0,1,0,0,0
67,2023-05,35,174,52.87,8354.22,B,1,0,1,0,0,0
67,2023-06,35,175,52.82,8340.61,B,1,0,1,0,0,0
67,2023-07,35,176,52.72,8303.25,B,1,0,1,0,0,0
68,2022-08,38,31,190.62,31042.4,C,0,1,0,0,0,0
68,2022-09,38,32,190.24,31041.32,C,0,1,0,0,0,0
68,2022-10,38,33,189.59,30976.7,C,0,1,0,0,0,0
68,2022-11,38,34,183.76,29244.71,C,0,1,0,0,0,0
68,2022-12,38,35,186.36,30243.7,C,0,1,0,0,0,0
68,2023-01,38,36,183.18,29347.31,C,0,1,0,0,0,0
68,2023-02,38,37,186.42,30527.89,C,0,1,0,0,0,0
68,2023-03,38,38,187.79,31068.82,C,0,1,0,0,0,0
68,2023-04,38,39,196.13,30233.09,C,0,1,0,0,0,0
68,2023-05,38,40,194.57,29783.64,C,0,1,0,0,0,0
68,2023-06,38,41,195.89,30196.88,C,0,1,0,0,0,0
68,2023-07,38,42,195.9,30180.28,C,0,1,0,0,0,0
